	date	content	sentiment_score
1047	2022-06-17	first mover asia crypto rebuilds cold winter firms like three arrows capital place bitcoin sinks toward . crypto hedge fund one industry prolific investors new protocols also large borrower facing million liquidations positions ether drops 13 percent.	-0.25501946
1048	2022-06-17	biggest steth pool almost empty complicating exit would sellers . trading pool large institutional investors alameda research three arrows capital used dump steth tokens nearly drained heavily imbalanced potentially trapping retail investors well embattled crypto lender celsius.	-0.4817627
1049	2022-06-17	bitcoin recovers fed commits slow inflation traders remain cautious . chair jerome powell said central bank remains committed reducing inflation increased interest rates 75 basis points earlier week.	0.042999387
1050	2022-06-18	bitcoin plunges first time since december 2020 ether drops . continuing plunge traditional financial markets panic crypto lending platforms sent bitcoin teens first time 18 months.	-0.84966964
1051	2022-06-18	former sec chair jay clayton talks rapidly evolving crypto regulation landscape . former securities regulator joined grayscale clo craig salm take look back time heading sec look forward regulation headed future	0.04131251
1052	2022-06-18	market wrap bitcoin heads worst week year . latest crypto news headlines friday june 17.	-0.46959552
1053	2022-06-19	crypto market tumbles bitcoin breaks previous cycle highs . bitcoin price fell well 783 time high notched december 2017.	-0.8382069
1054	2022-06-19	hard times crypto lead price macro risk . first series risks thinking crypto days.	-0.5320009
1055	2022-06-20	bitcoin rebounds past ether soars 100. price bitcoin bounced 16.7 percent saturday lows . ether followed 29 percent gain.	-0.0989815
1056	2022-06-20	first mover asia bitcoin digital gold inflation hedge . really btc water metal hold breathing air cryptos rebound sunday . sunday rally bitcoin perched back ether .1k recent terra celsius debacles increased investor anxiety digital assets ability maintain levels.	0.12664016
1057	2022-06-20	dogecoin sees weekend bump musk tweets synthetix volumes grow . separate catalysts saw two tokens jump see volatility weekend snx rising much 85 percent past 24 hours.	0.86856997
1058	2022-06-20	decoupling lido staked eth differs stablecoin collapse coinshares says . staked ether steth trade discount withdrawals enabled report said.	-0.03201557
1059	2022-06-20	bitcoin sees resistance investors record losses glassnode . chain data shows investors exited positions acquired much higher prices past three day period.	-0.29794848
1060	2022-06-20	solana ether lead gains relief rally traders say macroeconomic concerns remain . foolish forgo wider macro context crypto finance operate one analyst said.	-0.050266087
1061	2022-06-21	first mover americas altcoins lead btc struggles stay . latest moves crypto markets context june 21 2022.	-0.26485658
1062	2022-06-21	bitcoin se recupera hasta aunque traders dudan de un mayor repunte por temores de recesi n. analistas de morgan stanley goldman sachs dijeron en una nota el lunes que los riesgos de recesi n estaban totalmente descontados.	0.15949033
1063	2022-06-21	bitcoin encuentra resistencia en e inversores registran p rdidas por de seg n glassnode . los datos de la blockchain muestran que los inversores salieron de posiciones adquiridas precios mucho altos en los ltimos tres.	0.17004111
1064	2022-06-21	first mover asia chinese alternative dollar based stablecoins widening use cnh presents challenges btc remains . token version china currency designed offshore use cryptos mixed light trading.	-0.44111383
1065	2022-06-21	market wrap bitcoin holds amid light trading . u.s. equity markets closed celebration juneteenth holiday.	-0.19520016
1066	2022-06-21	bitcoin recovers traders still wary rally due recession fears . analysts morgan stanley goldman sachs said note monday recession risks fully priced.	-0.21944487
1067	2022-06-22	first mover americas btc holds altcoins retrace . latest moves crypto markets context june 22 2022.	0.011906956
1068	2022-06-22	shiba inu shib jumps amid speculative frenzy bone proposal . shib rose nearly 48 percent value since weekend sell morning.	0.31501627
1069	2022-06-22	bitcoin cay por debajo de citi prev en un 50 percent la posibilidad de recesi n. los futuros previos las horas de trading estadounidenses cayeron mientras que las acciones asi ticas se vieron afectadas el mi rcoles.	0.18548797
1070	2022-06-22	bitcoin slips nearly citi sees 50 percent chance recession . premarket futures u.s. indexes fell asian equities took hit wednesday.	-0.8627058
1071	2022-06-22	enormous outflows largest bitcoin etf may triggered btc crash . canadian purpose bitcoin etf lost half assets last friday likely huge liquidation arcane research analyst said note.	-0.92212236
1072	2022-06-22	market wrap crypto rally continues smaller altcoins outperform bitcoin june . btc 22 percent since saturday low 593.	0.032011777
1073	2022-06-22	coinshares report shows major outflows bitcoin short funds . digital asset investment products see million outflows last week total assets management reaching lowest level since february 2021.	-0.9131546
1074	2022-06-22	bitcoin holds steady amid stock gains . ether also past 24 hours although analysts warn crypto rally unlikely last.	0.17471403
1075	2022-06-22	first mover asia bitcoin holds steady 20k usdc flippening usdt stablecoin bear market . ether major altcoins spent much day green crisis confidence put pressure usdt peg.	-0.046593517
1076	2022-06-23	fed chair powell says soft landing challenging calls crypto regulation . chair u.s. central bank challenged senators wednesday issues including inflation crypto regulation.	-0.62370837
1077	2022-06-23	market wrap btc falls crypto bounce loses steam . recovery cryptocurrencies proved short lived investors digested latest inflation remarks u.s. central bank chair jerome powell.	-0.5228257
1078	2022-06-23	first mover asia defi resilience market slowdown bitcoin slumps near . defi apps avoided massive chain liquidations surprises smart contract failures even crypto markets shed value.	-0.7179026
1079	2022-06-23	financial advisors think crypto crash . billions dollars erased crypto market spook fas.	-0.79683304
1080	2022-06-23	avalanche bridge launches native bitcoin support avax surges 7.4 percent . avax token beginning gain upside momentum despite drop defi activity.	0.89176214
1081	2022-06-23	first mover americas polygon matic rallies 25 percent btc trades flat . latest moves crypto markets context june 23 2022.	-0.45143357
1082	2022-06-24	first mover americas axs 15 percent ronin network news btc . latest moves crypto markets context june 24 2022.	0.016649086
1083	2022-06-24	first mover asia hong kong osl sees strong institutional interest crypto despite luna induced volatility bitcoin ether surge . fernando martinez osl head americas said global institutional trading volume higher 2021 best year crypto exchange history . altcoins good day.	0.784028
1084	2022-06-24	xrp leads crypto majors recovery bitcoin rises rate hike concerns wane . technology stocks equity indices rallied investors assessed fresh comments federal reserve chair jerome powell.	0.5629518
1085	2022-06-24	bitcoin escala nuevamente por encima de mientras analistas debaten si es el mejor momento para comprar . todav est por verse si btc experimentar declives similares 2013 2017.	0.2086606
1086	2022-06-24	bitcoin back analysts debate whether good time buy . still seen whether btc experience price declines similar 2013 2017.	-0.58876854
1087	2022-06-24	powell says fed plans recommendation congress cbdc . federal reserve chairman says digital dollar something really need explore country.	0.057542253
1088	2022-06-24	market wrap crypto assets stabilize btc retakes . bitcoin traded 900 afternoon altcoins surged positive news improved sentiment.	0.23659965
1089	2022-06-25	investors pile short bitcoin etf betting prices fall . proshares biti exchange traded fund raked million thursday lackluster opening day.	-0.93581986
1090	2022-06-25	bitcoin hovers near investors look avoid another weekend slump . analysts questioning whether btc able remain threshold amid weak investor confidence.	-0.7939656
1091	2022-06-25	grayscale bitcoin trust gbtc discount narrows etf decision horizon . shares gbtc trading discount 29 percent bitcoin price 34 percent last week sorts speculation means.	-0.34943184
1092	2022-06-25	market wrap gbtc discount short bitcoin etf traders see reasons optimism . hard imagine data showing traders piling trade designed profit bitcoin price declines might bullish analysts interpreting signal.	-0.17794248
1093	2022-06-25	bitcoin se estabiliza cerca de inversores esperan evitar otra ca da el fin de semana . los analistas se cuestionan si btc podr mantenerse por encima del umbral de .000 en un clima de desconfianza entre los inversores.	0.23822492
1094	2022-06-26	opaque platforms intertwined protocols pose big risk crypto . second article series risks thinking crypto days.	-0.2766994
